timestamp,cpu_usage,cpu_freq,ram_usage,temp
1777808593.3079853,0.0,1500.0,13.6,44.65
1777808594.3086965,0.0,1500.0,13.6,45.75
1777808595.3094187,0.0,1500.0,13.6,45.75
1777808596.310121,0.0,1500.0,13.6,45.2
1777808597.310827,0.0,1500.0,13.6,44.1
1777808598.3115366,0.0,1500.0,13.6,44.65
1777808599.3122303,0.0,1500.0,13.6,44.65
1777808600.3130352,0.0,1500.0,13.6,44.65
1777808601.3137705,0.0,1500.0,13.6,44.65
1777808602.3144817,0.0,1500.0,13.6,45.75
1777808603.3151846,0.0,1500.0,13.6,45.75
1777808604.315929,0.0,1500.0,13.6,45.2
1777808605.31666,0.3,1500.0,13.6,44.65
1777808606.317461,0.0,1500.0,13.6,44.65
1777808607.3182478,0.0,1500.0,13.6,45.2
1777808608.3189738,0.0,1500.0,13.6,45.2
1777808609.3196926,0.0,1500.0,13.6,44.65
1777808610.320441,0.0,1500.0,13.6,45.2
1777808611.321176,0.0,1500.0,13.6,44.65
1777808612.3219583,0.0,1500.0,13.6,46.3
1777808613.3226943,0.0,1500.0,13.6,45.75
1777808614.323435,0.2,1500.0,13.6,45.75
1777808615.3241963,0.0,1500.0,13.6,44.65
1777808616.3249557,0.0,1500.0,13.6,45.2
1777808617.325657,0.0,1500.0,13.6,45.2
1777808618.326428,0.0,1500.0,13.6,44.65
1777808619.3271582,0.0,1500.0,13.6,44.65
1777808620.3278947,0.0,1500.0,13.6,45.75
1777808621.328612,0.0,1500.0,13.6,44.1
1777808622.3293653,0.0,1500.0,13.6,45.2
1777808623.330076,0.0,1500.0,13.6,45.2
1777808624.3308432,0.0,1500.0,13.6,44.65
1777808625.3316023,0.0,1500.0,13.6,44.65
1777808626.3323424,0.0,1500.0,13.6,45.75
1777808627.3330948,0.0,1500.0,13.6,44.1
1777808628.33382,0.0,1500.0,13.6,46.3
1777808629.334556,0.0,1500.0,13.6,44.65
1777808630.3353434,0.0,1500.0,13.6,44.65
1777808631.3360868,0.0,1500.0,13.6,44.65
1777808632.3368049,0.0,1500.0,13.6,45.2
1777808633.3375423,0.0,1500.0,13.6,45.2
1777808634.3382592,0.0,1500.0,13.6,45.2
1777808635.3389997,0.0,1500.0,13.6,45.2
1777808636.339778,0.0,1500.0,13.6,45.2
1777808637.3405297,0.0,1500.0,13.6,44.65
1777808638.3412788,0.0,1500.0,13.6,44.65
1777808639.3420181,0.0,1500.0,13.6,44.65
1777808640.3427463,0.0,1500.0,13.6,44.65
1777808641.3434541,0.0,1500.0,13.6,44.65
1777808642.344277,0.0,1500.0,13.6,44.65
1777808643.345046,0.0,1500.0,13.6,45.75
1777808644.345767,0.0,1500.0,13.6,44.65
1777808645.346495,0.0,1500.0,13.6,44.65
1777808646.347243,0.0,1500.0,13.6,45.75
1777808647.3479826,0.0,1500.0,13.6,44.65
1777808648.3487518,0.2,1500.0,13.6,46.3
1777808649.3494895,0.0,1500.0,13.6,45.2
1777808650.3502166,0.0,1500.0,13.6,46.3
1777808651.3509583,0.0,1500.0,13.6,46.3
1777808652.3516917,0.0,1500.0,13.6,45.75
1777808653.3524005,0.0,1500.0,13.6,45.2
1777808654.35314,0.0,1500.0,13.6,46.3
1777808655.3538654,0.0,1500.0,13.6,45.2
